Tag Code,Report Season,Location,latitude,longitude
UCT739,2016,El Rosario,30.0595,-115.7257
UCU140,2016,El Rosario,30.0595,-115.7257
UCU826,2016,El Rosario,30.0595,-115.7257
UCW393,2016,El Rosario,30.0595,-115.7257
UCW440,2016,El Rosario,30.0595,-115.7257
UCW523,2016,El Rosario,30.0595,-115.7257
UCW554,2016,El Rosario,30.0595,-115.7257
UCW566,2016,El Rosario,30.0595,-115.7257
UCW643,2016,El Rosario,30.0595,-115.7257
UCW690,2016,El Rosario,30.0595,-115.7257
UCW708,2016,El Rosario,30.0595,-115.7257
UCW733,2016,El Rosario,30.0595,-115.7257
UCW996,2016,El Rosario,30.0595,-115.7257
UCX134,2016,El Rosario,30.0595,-115.7257
UCX155,2016,El Rosario,30.0595,-115.7257
UCX468,2016,El Rosario,30.0595,-115.7257
UCX720,2016,El Rosario,30.0595,-115.7257
UCX901,2016,El Rosario,30.0595,-115.7257
UCX930,2016,El Rosario,30.0595,-115.7257
UCY116,2016,El Rosario,30.0595,-115.7257
UCY367,2016,El Rosario,30.0595,-115.7257
UCY403,2016,El Rosario,30.0595,-115.7257
UCY686,2016,El Rosario,30.0595,-115.7257
UCY710,2016,El Rosario,30.0595,-115.7257
UCZ006,2016,El Rosario,30.0595,-115.7257
UCZ114,2016,El Rosario,30.0595,-115.7257
UCZ137,2016,El Rosario,30.0595,-115.7257
UCZ164,2016,El Rosario,30.0595,-115.7257
UCZ309,2016,El Rosario,30.0595,-115.7257
UCZ447,2016,El Rosario,30.0595,-115.7257
UCZ544,2016,El Rosario,30.0595,-115.7257
UCZ571,2016,El Rosario,30.0595,-115.7257
UCZ593,2016,El Rosario,30.0595,-115.7257
UCZ642,2016,El Rosario,30.0595,-115.7257
UCZ686,2016,El Rosario,30.0595,-115.7257
UCZ720,2016,El Rosario,30.0595,-115.7257
UCZ743,2016,El Rosario,30.0595,-115.7257
UCZ782,2016,El Rosario,30.0595,-115.7257
UCZ785,2016,El Rosario,30.0595,-115.7257
UCZ802,2016,El Rosario,30.0595,-115.7257
UCZ821,2016,El Rosario,30.0595,-115.7257
UCZ918,2016,El Rosario,30.0595,-115.7257
UEA133,2016,El Rosario,30.0595,-115.7257
UEA161,2016,El Rosario,30.0595,-115.7257
UEA179,2016,El Rosario,30.0595,-115.7257
UEA198,2016,El Rosario,30.0595,-115.7257
UEA211,2016,El Rosario,30.0595,-115.7257
UEA242,2016,El Rosario,30.0595,-115.7257
UEA312,2016,El Rosario,30.0595,-115.7257
UEA355,2016,El Rosario,30.0595,-115.7257
UEA460,2016,El Rosario,30.0595,-115.7257
UEA552,2016,El Rosario,30.0595,-115.7257
UEA561,2016,El Rosario,30.0595,-115.7257
UEB146,2016,El Rosario,30.0595,-115.7257
UEB196,2016,El Rosario,30.0595,-115.7257
UEB223,2016,El Rosario,30.0595,-115.7257
UEB585,2016,El Rosario,30.0595,-115.7257
UEB820,2016,El Rosario,30.0595,-115.7257
UEB903,2016,El Rosario,30.0595,-115.7257
UEC255,2016,El Rosario,30.0595,-115.7257
UEC259,2016,El Rosario,30.0595,-115.7257
UEC307,2016,El Rosario,30.0595,-115.7257
UEC444,2016,El Rosario,30.0595,-115.7257
UEC513,2016,El Rosario,30.0595,-115.7257
UEC544,2016,El Rosario,30.0595,-115.7257
UEC865,2016,El Rosario,30.0595,-115.7257
UEE072,2016,El Rosario,30.0595,-115.7257
UEE111,2016,El Rosario,30.0595,-115.7257
UEE126,2016,El Rosario,30.0595,-115.7257
UEE500,2016,El Rosario,30.0595,-115.7257
UEE782,2016,El Rosario,30.0595,-115.7257
UEE991,2016,El Rosario,30.0595,-115.7257
UEG399,2016,El Rosario,30.0595,-115.7257
UEG548,2016,El Rosario,30.0595,-115.7257
UEG683,2016,El Rosario,30.0595,-115.7257
UEG861,2016,El Rosario,30.0595,-115.7257
UEH413,2016,El Rosario,30.0595,-115.7257
UEH430,2016,El Rosario,30.0595,-115.7257
UEH472,2016,El Rosario,30.0595,-115.7257
UEH641,2016,El Rosario,30.0595,-115.7257
UEH682,2016,El Rosario,30.0595,-115.7257
UEH684,2016,El Rosario,30.0595,-115.7257
UEH719,2016,El Rosario,30.0595,-115.7257
UEH822,2016,El Rosario,30.0595,-115.7257
UEH889,2016,El Rosario,30.0595,-115.7257
UEH910,2016,El Rosario,30.0595,-115.7257
UEH921,2016,El Rosario,30.0595,-115.7257
UEH934,2016,El Rosario,30.0595,-115.7257
UEH976,2016,El Rosario,30.0595,-115.7257
UEJ012,2016,El Rosario,30.0595,-115.7257
UEJ023,2016,El Rosario,30.0595,-115.7257
UEJ033,2016,El Rosario,30.0595,-115.7257
UEJ068,2016,El Rosario,30.0595,-115.7257
UEJ120,2016,El Rosario,30.0595,-115.7257
UEJ121,2016,El Rosario,30.0595,-115.7257
UEJ204,2016,El Rosario,30.0595,-115.7257
UEJ220,2016,El Rosario,30.0595,-115.7257
UEJ368,2016,El Rosario,30.0595,-115.7257
UEJ374,2016,El Rosario,30.0595,-115.7257
UEJ963,2016,El Rosario,30.0595,-115.7257
UEL123,2016,El Rosario,30.0595,-115.7257
UEL180,2016,El Rosario,30.0595,-115.7257
UEL226,2016,El Rosario,30.0595,-115.7257
UEL227,2016,El Rosario,30.0595,-115.7257
UEL308,2016,El Rosario,30.0595,-115.7257
UEL336,2016,El Rosario,30.0595,-115.7257
UEL713,2016,El Rosario,30.0595,-115.7257
UEL855,2016,El Rosario,30.0595,-115.7257
UEL868,2016,El Rosario,30.0595,-115.7257
UEM027,2016,El Rosario,30.0595,-115.7257
UEM121,2016,El Rosario,30.0595,-115.7257
UEM167,2016,El Rosario,30.0595,-115.7257
UEM242,2016,El Rosario,30.0595,-115.7257
UEM378,2016,El Rosario,30.0595,-115.7257
UEM505,2016,El Rosario,30.0595,-115.7257
UEM513,2016,El Rosario,30.0595,-115.7257
UEM519,2016,El Rosario,30.0595,-115.7257
UEM542,2016,El Rosario,30.0595,-115.7257
UEM714,2016,El Rosario,30.0595,-115.7257
UEM749,2016,El Rosario,30.0595,-115.7257
UEM841,2016,El Rosario,30.0595,-115.7257
UEM860,2016,El Rosario,30.0595,-115.7257
UEM879,2016,El Rosario,30.0595,-115.7257
UEM962,2016,El Rosario,30.0595,-115.7257
UEN089,2016,El Rosario,30.0595,-115.7257
UEN243,2016,El Rosario,30.0595,-115.7257
UEN318,2016,El Rosario,30.0595,-115.7257
UEN625,2016,El Rosario,30.0595,-115.7257
UEP225,2016,El Rosario,30.0595,-115.7257
UEP266,2016,El Rosario,30.0595,-115.7257
UEP273,2016,El Rosario,30.0595,-115.7257
UEP289,2016,El Rosario,30.0595,-115.7257
UEP294,2016,El Rosario,30.0595,-115.7257
UEP579,2016,El Rosario,30.0595,-115.7257
UEP636,2016,El Rosario,30.0595,-115.7257
UEP694,2016,El Rosario,30.0595,-115.7257
UEP755,2016,El Rosario,30.0595,-115.7257
UEP886,2016,El Rosario,30.0595,-115.7257
UEP971,2016,El Rosario,30.0595,-115.7257
UER887,2016,El Rosario,30.0595,-115.7257
UER955,2016,El Rosario,30.0595,-115.7257
UES055,2016,El Rosario,30.0595,-115.7257
UES316,2016,El Rosario,30.0595,-115.7257
UES341,2016,El Rosario,30.0595,-115.7257
UES384,2016,El Rosario,30.0595,-115.7257
UES862,2016,El Rosario,30.0595,-115.7257
UES989,2016,El Rosario,30.0595,-115.7257
UET001,2016,El Rosario,30.0595,-115.7257
UET006,2016,El Rosario,30.0595,-115.7257
UET090,2016,El Rosario,30.0595,-115.7257
UET256,2016,El Rosario,30.0595,-115.7257
UET604,2016,El Rosario,30.0595,-115.7257
UET621,2016,El Rosario,30.0595,-115.7257
UET814,2016,El Rosario,30.0595,-115.7257
UET844,2016,El Rosario,30.0595,-115.7257
UEU117,2016,El Rosario,30.0595,-115.7257
UEU578,2016,El Rosario,30.0595,-115.7257
UEU599,2016,El Rosario,30.0595,-115.7257
UEU973,2016,El Rosario,30.0595,-115.7257
UEW096,2016,El Rosario,30.0595,-115.7257
UEW460,2016,El Rosario,30.0595,-115.7257
UEW604,2016,El Rosario,30.0595,-115.7257
UEX161,2016,El Rosario,30.0595,-115.7257
UEX189,2016,El Rosario,30.0595,-115.7257
UEX191,2016,El Rosario,30.0595,-115.7257
UEX196,2016,El Rosario,30.0595,-115.7257
UEX268,2016,El Rosario,30.0595,-115.7257
UEX524,2016,El Rosario,30.0595,-115.7257
UEX961,2016,El Rosario,30.0595,-115.7257
UEY028,2016,El Rosario,30.0595,-115.7257
UEY106,2016,El Rosario,30.0595,-115.7257
UEY110,2016,El Rosario,30.0595,-115.7257
UEY128,2016,El Rosario,30.0595,-115.7257
UEY138,2016,El Rosario,30.0595,-115.7257
UEY139,2016,El Rosario,30.0595,-115.7257
UEY163,2016,El Rosario,30.0595,-115.7257
UEY309,2016,El Rosario,30.0595,-115.7257
UEY327,2016,El Rosario,30.0595,-115.7257
UEY499,2016,El Rosario,30.0595,-115.7257
UEY681,2016,El Rosario,30.0595,-115.7257
UEY953,2016,El Rosario,30.0595,-115.7257
UEY958,2016,El Rosario,30.0595,-115.7257
UEY959,2016,El Rosario,30.0595,-115.7257
UEY968,2016,El Rosario,30.0595,-115.7257
UEY992,2016,El Rosario,30.0595,-115.7257
UEZ004,2016,El Rosario,30.0595,-115.7257
UEZ005,2016,El Rosario,30.0595,-115.7257
UEZ010,2016,El Rosario,30.0595,-115.7257
UEZ071,2016,El Rosario,30.0595,-115.7257
UEZ409,2016,El Rosario,30.0595,-115.7257
UEZ422,2016,El Rosario,30.0595,-115.7257
UEZ424,2016,El Rosario,30.0595,-115.7257
UEZ451,2016,El Rosario,30.0595,-115.7257
UEZ454,2016,El Rosario,30.0595,-115.7257
UEZ488,2016,El Rosario,30.0595,-115.7257
UEZ549,2016,El Rosario,30.0595,-115.7257
UEZ554,2016,El Rosario,30.0595,-115.7257
UEZ556,2016,El Rosario,30.0595,-115.7257
UEZ606,2016,El Rosario,30.0595,-115.7257
UEZ724,2016,El Rosario,30.0595,-115.7257
UEZ952,2016,El Rosario,30.0595,-115.7257
UEZ957,2016,El Rosario,30.0595,-115.7257
UGA394,2016,El Rosario,30.0595,-115.7257
UGA552,2016,El Rosario,30.0595,-115.7257
UGA730,2016,El Rosario,30.0595,-115.7257
UGA911,2016,El Rosario,30.0595,-115.7257
UGB089,2016,El Rosario,30.0595,-115.7257
UGB095,2016,El Rosario,30.0595,-115.7257
UGB194,2016,El Rosario,30.0595,-115.7257
UGB213,2016,El Rosario,30.0595,-115.7257
UGB219,2016,El Rosario,30.0595,-115.7257
UGB228,2016,El Rosario,30.0595,-115.7257
UGB248,2016,El Rosario,30.0595,-115.7257
UGB318,2016,El Rosario,30.0595,-115.7257
UGB366,2016,El Rosario,30.0595,-115.7257
UGB399,2016,El Rosario,30.0595,-115.7257
UGB405,2016,El Rosario,30.0595,-115.7257
UGB458,2016,El Rosario,30.0595,-115.7257
UGB494,2016,El Rosario,30.0595,-115.7257
UGB498,2016,El Rosario,30.0595,-115.7257
UGB508,2016,El Rosario,30.0595,-115.7257
UGB519,2016,El Rosario,30.0595,-115.7257
UGB535,2016,El Rosario,30.0595,-115.7257
UGB552,2016,El Rosario,30.0595,-115.7257
UGB599,2016,El Rosario,30.0595,-115.7257
UGC073,2016,El Rosario,30.0595,-115.7257
UGC103,2016,El Rosario,30.0595,-115.7257
UGC117,2016,El Rosario,30.0595,-115.7257
UGC122,2016,El Rosario,30.0595,-115.7257
UGC131,2016,El Rosario,30.0595,-115.7257
UGC132,2016,El Rosario,30.0595,-115.7257
UGC167,2016,El Rosario,30.0595,-115.7257
UGC179,2016,El Rosario,30.0595,-115.7257
UGC254,2016,El Rosario,30.0595,-115.7257
UGE119,2016,El Rosario,30.0595,-115.7257
UGE178,2016,El Rosario,30.0595,-115.7257
UGE205,2016,El Rosario,30.0595,-115.7257
UGG032,2016,El Rosario,30.0595,-115.7257
UGG097,2016,El Rosario,30.0595,-115.7257
UGG981,2016,El Rosario,30.0595,-115.7257
UGH516,2016,El Rosario,30.0595,-115.7257
UGH520,2016,El Rosario,30.0595,-115.7257
UGH541,2016,El Rosario,30.0595,-115.7257
UGH578,2016,El Rosario,30.0595,-115.7257
UGH624,2016,El Rosario,30.0595,-115.7257
UGH699,2016,El Rosario,30.0595,-115.7257
UGH724,2016,El Rosario,30.0595,-115.7257
UGH788,2016,El Rosario,30.0595,-115.7257
UGH791,2016,El Rosario,30.0595,-115.7257
UGH844,2016,El Rosario,30.0595,-115.7257
UGJ020,2016,El Rosario,30.0595,-115.7257
UGJ098,2016,El Rosario,30.0595,-115.7257
UGJ117,2016,El Rosario,30.0595,-115.7257
UGJ136,2016,El Rosario,30.0595,-115.7257
UGJ233,2016,El Rosario,30.0595,-115.7257
UGJ236,2016,El Rosario,30.0595,-115.7257
UGJ272,2016,El Rosario,30.0595,-115.7257
UGL890,2016,El Rosario,30.0595,-115.7257
UGN218,2016,El Rosario,30.0595,-115.7257
UGN465,2016,El Rosario,30.0595,-115.7257
UGN729,2016,El Rosario,30.0595,-115.7257
UGN785,2016,El Rosario,30.0595,-115.7257
UGN808,2016,El Rosario,30.0595,-115.7257
UGN827,2016,El Rosario,30.0595,-115.7257
UGP388,2016,El Rosario,30.0595,-115.7257
UGP399,2016,El Rosario,30.0595,-115.7257
UGP406,2016,El Rosario,30.0595,-115.7257
UGP417,2016,El Rosario,30.0595,-115.7257
UGP456,2016,El Rosario,30.0595,-115.7257
UGP653,2016,El Rosario,30.0595,-115.7257
UGR287,2016,El Rosario,30.0595,-115.7257
UGR755,2016,El Rosario,30.0595,-115.7257
UGT513,2016,El Rosario,30.0595,-115.7257
UGT901,2016,El Rosario,30.0595,-115.7257
UGT910,2016,El Rosario,30.0595,-115.7257
UGU088,2016,El Rosario,30.0595,-115.7257
UGU141,2016,El Rosario,30.0595,-115.7257
UGU342,2016,El Rosario,30.0595,-115.7257
UGU754,2016,El Rosario,30.0595,-115.7257
UGU769,2016,El Rosario,30.0595,-115.7257
UGU891,2016,El Rosario,30.0595,-115.7257
UGX826,2016,El Rosario,30.0595,-115.7257
UGX840,2016,El Rosario,30.0595,-115.7257
UGX874,2016,El Rosario,30.0595,-115.7257
UGY658,2016,El Rosario,30.0595,-115.7257
UHB231,2016,El Rosario,30.0595,-115.7257
UHC409,2016,El Rosario,30.0595,-115.7257
UHC949,2016,El Rosario,30.0595,-115.7257
UHG810,2016,El Rosario,30.0595,-115.7257
UHJ164,2016,El Rosario,30.0595,-115.7257
UHJ381,2016,El Rosario,30.0595,-115.7257
UHJ547,2016,El Rosario,30.0595,-115.7257
UHJ732,2016,El Rosario,30.0595,-115.7257
UHJ829,2016,El Rosario,30.0595,-115.7257
UHJ835,2016,El Rosario,30.0595,-115.7257
UHJ841,2016,El Rosario,30.0595,-115.7257
UHL044,2016,El Rosario,30.0595,-115.7257
UHL194,2016,El Rosario,30.0595,-115.7257
UHL630,2016,El Rosario,30.0595,-115.7257
UHL653,2016,El Rosario,30.0595,-115.7257
UHL723,2016,El Rosario,30.0595,-115.7257
UHL732,2016,El Rosario,30.0595,-115.7257
UHL734,2016,El Rosario,30.0595,-115.7257
UHL801,2016,El Rosario,30.0595,-115.7257
UHL818,2016,El Rosario,30.0595,-115.7257
UHM098,2016,El Rosario,30.0595,-115.7257
UHM104,2016,El Rosario,30.0595,-115.7257
UHM185,2016,El Rosario,30.0595,-115.7257
UHM241,2016,El Rosario,30.0595,-115.7257
UHM252,2016,El Rosario,30.0595,-115.7257
UHM351,2016,El Rosario,30.0595,-115.7257
UHM367,2016,El Rosario,30.0595,-115.7257
UHM411,2016,El Rosario,30.0595,-115.7257
UHM461,2016,El Rosario,30.0595,-115.7257
UHM527,2016,El Rosario,30.0595,-115.7257
UHM529,2016,El Rosario,30.0595,-115.7257
UHM542,2016,El Rosario,30.0595,-115.7257
UHM623,2016,El Rosario,30.0595,-115.7257
UHM650,2016,El Rosario,30.0595,-115.7257
UHM661,2016,El Rosario,30.0595,-115.7257
UHM677,2016,El Rosario,30.0595,-115.7257
UHM993,2016,El Rosario,30.0595,-115.7257
UHN095,2016,El Rosario,30.0595,-115.7257
UHN227,2016,El Rosario,30.0595,-115.7257
UHN352,2016,El Rosario,30.0595,-115.7257
UHN431,2016,El Rosario,30.0595,-115.7257
UHN583,2016,El Rosario,30.0595,-115.7257
UHN598,2016,El Rosario,30.0595,-115.7257
UHN754,2016,El Rosario,30.0595,-115.7257
UHN907,2016,El Rosario,30.0595,-115.7257
UHN931,2016,El Rosario,30.0595,-115.7257
UHP080,2016,El Rosario,30.0595,-115.7257
UHP538,2016,El Rosario,30.0595,-115.7257
UHP562,2016,El Rosario,30.0595,-115.7257
UHP721,2016,El Rosario,30.0595,-115.7257
UHP771,2016,El Rosario,30.0595,-115.7257
UHP871,2016,El Rosario,30.0595,-115.7257
UHP956,2016,El Rosario,30.0595,-115.7257
UHR389,2016,El Rosario,30.0595,-115.7257
UHS076,2016,El Rosario,30.0595,-115.7257
UHS238,2016,El Rosario,30.0595,-115.7257
UHS271,2016,El Rosario,30.0595,-115.7257
UHS288,2016,El Rosario,30.0595,-115.7257
UHS368,2016,El Rosario,30.0595,-115.7257
UHS377,2016,El Rosario,30.0595,-115.7257
UHS522,2016,El Rosario,30.0595,-115.7257
UHS880,2016,El Rosario,30.0595,-115.7257
UHS883,2016,El Rosario,30.0595,-115.7257
UHS893,2016,El Rosario,30.0595,-115.7257
UHS994,2016,El Rosario,30.0595,-115.7257
UHT054,2016,El Rosario,30.0595,-115.7257
UHT646,2016,El Rosario,30.0595,-115.7257
UHT753,2016,El Rosario,30.0595,-115.7257
UHT822,2016,El Rosario,30.0595,-115.7257
UHU397,2016,El Rosario,30.0595,-115.7257
UHU662,2016,El Rosario,30.0595,-115.7257
UHU927,2016,El Rosario,30.0595,-115.7257
UHU954,2016,El Rosario,30.0595,-115.7257
UHW185,2016,El Rosario,30.0595,-115.7257
UHW190,2016,El Rosario,30.0595,-115.7257
UHW192,2016,El Rosario,30.0595,-115.7257
UHW627,2016,El Rosario,30.0595,-115.7257
UHW712,2016,El Rosario,30.0595,-115.7257
UHW915,2016,El Rosario,30.0595,-115.7257
UHX033,2016,El Rosario,30.0595,-115.7257
UHX345,2016,El Rosario,30.0595,-115.7257
UHX398,2016,El Rosario,30.0595,-115.7257
UHX631,2016,El Rosario,30.0595,-115.7257
UHX711,2016,El Rosario,30.0595,-115.7257
UHX732,2016,El Rosario,30.0595,-115.7257
UHX947,2016,El Rosario,30.0595,-115.7257
UHX954,2016,El Rosario,30.0595,-115.7257
UHY174,2016,El Rosario,30.0595,-115.7257
UHY379,2016,El Rosario,30.0595,-115.7257
UHY728,2016,El Rosario,30.0595,-115.7257
UHY884,2016,El Rosario,30.0595,-115.7257
UHZ003,2016,El Rosario,30.0595,-115.7257
UHZ065,2016,El Rosario,30.0595,-115.7257
UHZ178,2016,El Rosario,30.0595,-115.7257
UHZ255,2016,El Rosario,30.0595,-115.7257
UHZ292,2016,El Rosario,30.0595,-115.7257
UHZ301,2016,El Rosario,30.0595,-115.7257
UHZ373,2016,El Rosario,30.0595,-115.7257
UHZ730,2016,El Rosario,30.0595,-115.7257
UJA090,2016,El Rosario,30.0595,-115.7257
UJA114,2016,El Rosario,30.0595,-115.7257
UJA131,2016,El Rosario,30.0595,-115.7257
UJA380,2016,El Rosario,30.0595,-115.7257
UJB217,2016,El Rosario,30.0595,-115.7257
UJB937,2016,El Rosario,30.0595,-115.7257
UJC012,2016,El Rosario,30.0595,-115.7257
UJC144,2016,El Rosario,30.0595,-115.7257
UJC222,2016,El Rosario,30.0595,-115.7257
UJC229,2016,El Rosario,30.0595,-115.7257
UJC372,2016,El Rosario,30.0595,-115.7257
UJC417,2016,El Rosario,30.0595,-115.7257
UJC531,2016,El Rosario,30.0595,-115.7257
UJC551,2016,El Rosario,30.0595,-115.7257
UJC586,2016,El Rosario,30.0595,-115.7257
UJC603,2016,El Rosario,30.0595,-115.7257
UJE048,2016,El Rosario,30.0595,-115.7257
UJE056,2016,El Rosario,30.0595,-115.7257
UJE126,2016,El Rosario,30.0595,-115.7257
UJE209,2016,El Rosario,30.0595,-115.7257
UJE228,2016,El Rosario,30.0595,-115.7257
UJE230,2016,El Rosario,30.0595,-115.7257
UJE237,2016,El Rosario,30.0595,-115.7257
UJE754,2016,El Rosario,30.0595,-115.7257
UJE854,2016,El Rosario,30.0595,-115.7257
UJE904,2016,El Rosario,30.0595,-115.7257
UJG047,2016,El Rosario,30.0595,-115.7257
UJG597,2016,El Rosario,30.0595,-115.7257
UJH012,2016,El Rosario,30.0595,-115.7257
UJH309,2016,El Rosario,30.0595,-115.7257
UJH380,2016,El Rosario,30.0595,-115.7257
UJH399,2016,El Rosario,30.0595,-115.7257
UJH417,2016,El Rosario,30.0595,-115.7257
UJH595,2016,El Rosario,30.0595,-115.7257
UJH978,2016,El Rosario,30.0595,-115.7257
UJH988,2016,El Rosario,30.0595,-115.7257
UJH998,2016,El Rosario,30.0595,-115.7257
UJJ121,2016,El Rosario,30.0595,-115.7257
UJJ401,2016,El Rosario,30.0595,-115.7257
UJJ573,2016,El Rosario,30.0595,-115.7257
UJJ587,2016,El Rosario,30.0595,-115.7257
UJJ886,2016,El Rosario,30.0595,-115.7257
UJJ946,2016,El Rosario,30.0595,-115.7257
UJJ948,2016,El Rosario,30.0595,-115.7257
UJL037,2016,El Rosario,30.0595,-115.7257
UJL118,2016,El Rosario,30.0595,-115.7257
UJL177,2016,El Rosario,30.0595,-115.7257
UJL207,2016,El Rosario,30.0595,-115.7257
UJL461,2016,El Rosario,30.0595,-115.7257
UJL516,2016,El Rosario,30.0595,-115.7257
UJL563,2016,El Rosario,30.0595,-115.7257
UJL593,2016,El Rosario,30.0595,-115.7257
UJL745,2016,El Rosario,30.0595,-115.7257
UJM358,2016,El Rosario,30.0595,-115.7257
UJM368,2016,El Rosario,30.0595,-115.7257
UJM419,2016,El Rosario,30.0595,-115.7257
UJM639,2016,El Rosario,30.0595,-115.7257
UJM645,2016,El Rosario,30.0595,-115.7257
UJM686,2016,El Rosario,30.0595,-115.7257
UJM800,2016,El Rosario,30.0595,-115.7257
UJN094,2016,El Rosario,30.0595,-115.7257
UJN285,2016,El Rosario,30.0595,-115.7257
UJN389,2016,El Rosario,30.0595,-115.7257
UJN684,2016,El Rosario,30.0595,-115.7257
UJN697,2016,El Rosario,30.0595,-115.7257
UJP409,2016,El Rosario,30.0595,-115.7257
UJP424,2016,El Rosario,30.0595,-115.7257
UJP438,2016,El Rosario,30.0595,-115.7257
UJP445,2016,El Rosario,30.0595,-115.7257
UJP462,2016,El Rosario,30.0595,-115.7257
UJP715,2016,El Rosario,30.0595,-115.7257
UJP755,2016,El Rosario,30.0595,-115.7257
UJP807,2016,El Rosario,30.0595,-115.7257
UJP837,2016,El Rosario,30.0595,-115.7257
UJP839,2016,El Rosario,30.0595,-115.7257
UJP901,2016,El Rosario,30.0595,-115.7257
UJR085,2016,El Rosario,30.0595,-115.7257
UJR134,2016,El Rosario,30.0595,-115.7257
UJR142,2016,El Rosario,30.0595,-115.7257
UJR156,2016,El Rosario,30.0595,-115.7257
UJR907,2016,El Rosario,30.0595,-115.7257
UJR910,2016,El Rosario,30.0595,-115.7257
UJS891,2016,El Rosario,30.0595,-115.7257
UJT351,2016,El Rosario,30.0595,-115.7257
UJT369,2016,El Rosario,30.0595,-115.7257
UJT377,2016,El Rosario,30.0595,-115.7257
UJT389,2016,El Rosario,30.0595,-115.7257
UJT445,2016,El Rosario,30.0595,-115.7257
UJT509,2016,El Rosario,30.0595,-115.7257
UJT596,2016,El Rosario,30.0595,-115.7257
UJT934,2016,El Rosario,30.0595,-115.7257
UJU000,2016,El Rosario,30.0595,-115.7257
UJU384,2016,El Rosario,30.0595,-115.7257
UJU585,2016,El Rosario,30.0595,-115.7257
UJW318,2016,El Rosario,30.0595,-115.7257
UJW334,2016,El Rosario,30.0595,-115.7257
UJW340,2016,El Rosario,30.0595,-115.7257
UJW410,2016,El Rosario,30.0595,-115.7257
UJX900,2016,El Rosario,30.0595,-115.7257
ULB044,2016,El Rosario,30.0595,-115.7257
ULB703,2016,El Rosario,30.0595,-115.7257
ULB783,2016,El Rosario,30.0595,-115.7257
ULB788,2016,El Rosario,30.0595,-115.7257
ULB798,2016,El Rosario,30.0595,-115.7257
ULB828,2016,El Rosario,30.0595,-115.7257
ULB919,2016,El Rosario,30.0595,-115.7257
ULC448,2016,El Rosario,30.0595,-115.7257
ULC631,2016,El Rosario,30.0595,-115.7257
ULE375,2016,El Rosario,30.0595,-115.7257
ULE511,2016,El Rosario,30.0595,-115.7257
ULE548,2016,El Rosario,30.0595,-115.7257
ULE821,2016,El Rosario,30.0595,-115.7257
ULH061,2016,El Rosario,30.0595,-115.7257
ULJ087,2016,El Rosario,30.0595,-115.7257
ULJ126,2016,El Rosario,30.0595,-115.7257
ULJ674,2016,El Rosario,30.0595,-115.7257
ULJ699,2016,El Rosario,30.0595,-115.7257
ULJ817,2016,El Rosario,30.0595,-115.7257
ULJ835,2016,El Rosario,30.0595,-115.7257
ULJ881,2016,El Rosario,30.0595,-115.7257
ULJ897,2016,El Rosario,30.0595,-115.7257
ULJ900,2016,El Rosario,30.0595,-115.7257
ULJ991,2016,El Rosario,30.0595,-115.7257
ULL022,2016,El Rosario,30.0595,-115.7257
ULL047,2016,El Rosario,30.0595,-115.7257
ULL434,2016,El Rosario,30.0595,-115.7257
ULL465,2016,El Rosario,30.0595,-115.7257
ULL504,2016,El Rosario,30.0595,-115.7257
ULL578,2016,El Rosario,30.0595,-115.7257
ULL820,2016,El Rosario,30.0595,-115.7257
ULL902,2016,El Rosario,30.0595,-115.7257
ULM151,2016,El Rosario,30.0595,-115.7257
ULM211,2016,El Rosario,30.0595,-115.7257
ULM212,2016,El Rosario,30.0595,-115.7257
ULM217,2016,El Rosario,30.0595,-115.7257
ULM238,2016,El Rosario,30.0595,-115.7257
ULM584,2016,El Rosario,30.0595,-115.7257
ULN005,2016,El Rosario,30.0595,-115.7257
ULN143,2016,El Rosario,30.0595,-115.7257
ULN428,2016,El Rosario,30.0595,-115.7257
ULN835,2016,El Rosario,30.0595,-115.7257
ULN871,2016,El Rosario,30.0595,-115.7257
ULP198,2016,El Rosario,30.0595,-115.7257
ULP209,2016,El Rosario,30.0595,-115.7257
ULP290,2016,El Rosario,30.0595,-115.7257
ULP295,2016,El Rosario,30.0595,-115.7257
ULP310,2016,El Rosario,30.0595,-115.7257
ULP416,2016,El Rosario,30.0595,-115.7257
ULP457,2016,El Rosario,30.0595,-115.7257
ULP505,2016,El Rosario,30.0595,-115.7257
ULP514,2016,El Rosario,30.0595,-115.7257
ULP530,2016,El Rosario,30.0595,-115.7257
ULP541,2016,El Rosario,30.0595,-115.7257
ULP581,2016,El Rosario,30.0595,-115.7257
ULP599,2016,El Rosario,30.0595,-115.7257
ULP652,2016,El Rosario,30.0595,-115.7257
ULP677,2016,El Rosario,30.0595,-115.7257
ULP830,2016,El Rosario,30.0595,-115.7257
ULP954,2016,El Rosario,30.0595,-115.7257
ULR210,2016,El Rosario,30.0595,-115.7257
ULR475,2016,El Rosario,30.0595,-115.7257
ULR485,2016,El Rosario,30.0595,-115.7257
ULR929,2016,El Rosario,30.0595,-115.7257
ULR942,2016,El Rosario,30.0595,-115.7257
ULS185,2016,El Rosario,30.0595,-115.7257
ULS230,2016,El Rosario,30.0595,-115.7257
ULS305,2016,El Rosario,30.0595,-115.7257
ULS874,2016,El Rosario,30.0595,-115.7257
ULS936,2016,El Rosario,30.0595,-115.7257
ULT096,2016,El Rosario,30.0595,-115.7257
ULT459,2016,El Rosario,30.0595,-115.7257
ULT474,2016,El Rosario,30.0595,-115.7257
